Taste,Aluminum,Fluoride,Fizziness
81.172,94.157,78.364,98.305
72.578,89.464,74.442,86.839
76.672,92.207,66.766,101.451
85.148,94.441,74.067,90.672
84.304,98.159,78.825,91.286
81.668,97.648,76.793,85.381
87.988,100.271,80.110,89.684
84.955,106.616,77.623,83.671
75.696,87.849,73.447,85.071
73.743,91.786,80.283,97.475
83.445,95.672,73.522,78.246
78.389,99.381,81.452,94.691
73.471,92.289,75.282,86.562
76.931,89.334,83.638,93.941
93.525,94.816,79.811,95.138
74.568,93.178,89.719,83.195
72.185,94.769,84.336,100.924
77.668,90.352,66.284,89.673
75.379,97.601,68.521,86.661
83.116,93.898,73.751,92.712
80.077,87.890,77.725,84.589
82.989,87.791,78.502,91.231
73.026,98.083,69.298,90.626
81.889,93.359,85.124,87.698
85.468,93.405,58.975,93.632
83.798,102.427,71.569,89.009
77.383,97.179,78.164,99.037
88.789,90.107,74.145,102.714
72.560,94.711,83.412,87.758
75.195,87.552,73.041,84.765
74.554,101.039,79.516,92.736
76.430,89.328,76.047,96.646
76.169,96.786,71.972,93.403
87.812,87.214,81.590,90.460
80.953,92.918,78.696,89.732
79.068,97.441,75.333,91.969
81.325,92.517,72.551,96.248
82.308,100.355,64.877,95.232
76.218,102.008,80.168,96.084
82.070,92.401,79.603,91.264
80.639,87.367,74.887,87.214
81.296,101.578,70.071,94.033
75.149,98.173,79.068,86.255
80.575,90.209,75.924,99.569
79.739,86.253,79.224,86.510
86.442,90.152,73.891,86.284
86.742,89.122,81.397,88.368
79.073,101.376,76.906,84.288
85.303,99.251,79.424,92.107
80.783,90.739,77.773,92.740
82.351,101.251,74.798,91.855
85.388,91.561,74.901,95.437
80.796,102.694,74.477,93.273
79.788,89.987,76.137,88.394
80.241,88.874,71.773,84.922
83.136,92.369,83.351,78.916
90.328,90.227,71.264,94.252
78.105,93.060,66.161,87.812
68.123,103.034,76.362,85.455
86.223,88.401,74.520,92.032
75.432,97.752,72.165,81.692
81.595,92.515,74.961,96.122
78.742,93.234,82.099,94.528
81.127,94.876,70.195,90.317
69.454,92.870,76.390,89.339
80.280,88.884,82.508,94.884
79.795,101.520,72.169,85.658
78.758,87.274,90.266,88.864
92.534,92.238,77.671,105.954
80.174,99.518,75.573,90.181
79.506,96.915,80.366,93.457
76.251,95.892,68.408,81.862
84.132,99.547,84.776,84.323
83.117,102.950,69.090,92.156
77.934,93.789,76.553,84.810
80.592,91.351,72.615,83.741
79.547,96.972,81.505,90.565
90.074,92.689,74.515,94.743
83.520,89.819,70.960,87.486
86.180,98.063,80.741,84.715
68.161,89.145,74.989,76.030
84.601,92.655,75.602,92.749
82.987,78.676,77.791,87.473
66.449,95.751,67.076,94.502
91.314,94.754,78.827,86.310
77.390,97.549,78.900,86.231
82.151,95.775,69.237,91.847
74.963,98.942,77.965,93.864
81.471,93.769,58.769,92.453
82.313,92.692,80.181,92.801
72.964,90.870,72.800,82.933
77.125,98.626,67.581,84.751
80.507,97.586,76.978,93.519
72.592,100.195,74.211,89.297
78.224,90.886,77.004,80.552
81.876,99.783,79.739,92.831
74.821,101.467,81.222,85.169
70.083,96.866,64.821,81.415
82.700,90.711,75.262,101.974
84.774,94.057,78.860,93.447
79.127,100.696,75.800,92.384
78.434,91.055,78.567,92.550
74.379,98.687,67.773,87.332
81.673,96.230,74.130,94.985
80.708,92.146,82.282,94.664
81.245,96.412,78.003,79.599
73.488,98.518,77.079,83.123
69.478,104.168,70.022,89.163
84.073,91.689,69.792,86.795
82.352,94.723,67.225,79.776
83.581,102.541,76.280,99.062
80.093,91.249,74.777,99.037
95.023,88.177,77.702,89.650
78.438,99.748,66.666,89.258
79.770,90.201,78.650,104.579
77.118,99.118,81.294,86.900
76.247,94.606,66.982,91.046
81.669,100.591,77.602,84.945
84.824,97.578,76.089,92.926
77.209,86.555,72.541,84.099
76.130,95.446,74.742,88.970
85.865,93.537,80.986,93.949
79.934,100.353,72.121,90.315
71.485,87.860,73.916,91.091
83.134,97.397,71.184,88.830
76.643,96.485,75.379,90.593
83.831,97.651,75.293,88.620
84.345,101.107,81.152,95.451
78.525,101.469,78.181,90.069
80.708,92.342,67.365,91.391
85.311,99.854,71.718,88.103
77.353,97.284,74.270,84.475
74.242,97.571,75.408,85.402
71.204,102.457,80.066,94.206
67.861,101.633,77.010,88.975
86.113,97.769,68.618,88.394
77.900,93.429,70.208,82.929
83.154,101.294,77.507,83.403
81.058,98.817,71.687,89.019
83.196,93.777,76.278,84.709
86.499,96.450,73.866,85.578
75.722,96.012,79.367,93.432
81.245,98.905,79.614,92.125
76.464,100.370,68.993,96.677
71.248,101.028,66.411,86.592
74.358,99.159,82.514,91.495
79.149,95.774,73.805,90.495
75.779,95.405,74.401,93.603
74.098,96.897,74.660,92.325
83.083,87.424,65.910,95.403
81.136,86.378,75.943,94.841
69.298,98.521,77.402,92.950
72.433,96.810,77.115,81.956
71.771,92.679,72.515,88.906
80.127,90.459,76.022,80.095
78.015,92.519,77.768,104.365
76.793,93.137,74.410,87.132
81.568,92.297,77.849,95.792
82.229,104.218,79.454,89.065
76.371,85.750,70.288,82.876
77.161,92.310,77.188,91.132
75.847,87.169,74.319,84.864
74.841,95.064,78.711,88.713
83.947,93.706,70.457,91.318
71.799,88.546,76.308,85.650
77.283,97.810,85.833,91.087
80.082,89.575,76.260,93.002
81.360,97.754,81.033,94.477
72.414,103.365,78.490,90.979
80.400,96.742,81.291,94.634
83.236,96.253,76.607,91.187
75.433,92.555,66.641,90.587
76.173,88.206,75.640,84.193
82.740,103.647,80.203,89.394
79.991,91.422,70.749,92.178
75.486,86.063,79.708,87.019
73.312,91.415,73.512,98.181
82.953,88.985,71.003,90.718
77.741,96.508,80.372,92.938
77.461,90.562,76.070,89.170
80.430,88.638,82.629,93.338
78.217,96.716,78.175,93.520
81.956,102.268,69.422,98.904
80.924,95.134,77.820,77.622
76.498,103.679,80.353,90.596
72.897,93.849,70.683,93.088
81.958,95.359,78.273,88.671
83.020,102.215,71.893,92.956
74.426,84.340,67.668,94.675
74.839,95.899,80.560,89.483
82.697,100.239,75.268,95.494
70.733,95.754,72.102,93.631
78.687,95.972,74.625,90.083
78.539,100.282,70.317,92.644
76.934,97.374,79.367,86.229
67.994,99.347,73.077,85.295
87.929,99.907,74.987,83.364
82.500,99.315,74.517,81.202
75.374,92.248,76.725,91.766
76.506,103.532,66.465,92.205
77.281,93.105,76.772,84.727
73.062,87.196,82.655,89.279
82.591,86.894,82.924,89.440
78.610,87.659,78.875,90.167
75.540,88.418,77.839,80.798
78.620,91.762,78.030,87.649
84.272,97.883,69.350,88.612
80.105,84.328,74.812,93.428
81.155,99.774,69.519,91.887
91.721,97.052,82.324,90.291
79.257,103.439,67.494,83.990
88.191,95.548,72.306,93.808
76.774,95.300,72.485,94.716
81.522,90.400,72.192,91.870
76.212,102.007,62.607,90.710
87.404,94.599,67.677,87.988
84.928,102.742,83.431,90.208
80.514,91.010,81.309,89.413
84.352,98.748,77.923,91.172
79.734,92.392,81.341,85.923
82.766,92.392,76.561,91.161
73.644,99.578,68.201,91.627
79.828,91.439,82.866,92.311
76.376,95.681,78.597,92.150
83.971,93.119,74.408,88.793
81.797,91.422,72.237,87.100
86.568,106.491,73.654,92.081
81.855,92.125,74.059,93.503
85.244,94.402,79.716,84.506
79.274,91.348,75.800,96.196
79.761,94.676,77.401,93.617
76.367,87.372,67.306,93.486
81.811,90.421,76.677,91.655
88.271,95.864,74.849,85.098
88.575,97.919,77.267,91.400
90.213,94.793,74.417,91.169
78.470,86.112,72.657,94.827
85.424,93.669,76.415,78.603
76.214,94.335,74.562,92.908
82.967,92.117,65.539,89.799
81.930,100.414,76.993,88.556
82.948,100.622,79.831,97.025
85.826,95.188,71.314,86.022
80.814,92.753,78.652,80.238
77.075,96.272,80.294,90.975
79.860,92.309,76.176,96.133
81.643,90.897,74.472,91.690
76.084,98.767,71.810,83.759
86.094,99.692,70.508,88.973
78.257,96.274,80.188,82.557
76.391,101.228,68.338,81.791
80.694,90.951,69.416,91.296
77.660,86.525,76.767,86.656
80.034,101.644,86.489,84.341
83.128,99.478,73.584,92.029
85.325,91.754,77.730,82.371
76.746,88.082,74.801,87.610
78.056,97.282,71.653,86.989
74.280,88.724,72.095,92.946
83.875,103.204,86.739,82.857
85.031,87.958,68.999,85.696
90.608,104.333,71.241,88.735
81.751,95.712,72.145,95.993
74.139,96.286,82.265,90.555
72.993,96.581,74.109,87.587
81.291,89.893,74.496,85.636
75.012,90.484,73.248,92.206
73.103,89.574,74.166,79.854
88.280,97.863,64.320,98.096
82.905,103.128,75.983,91.250
87.409,93.636,75.840,93.778
78.221,98.667,65.804,90.899
73.375,92.609,66.455,85.529
76.837,97.921,65.495,90.530
78.550,88.227,75.378,98.430
75.566,95.918,77.898,91.219
77.238,101.458,78.897,86.804
78.928,98.995,72.523,86.559
85.744,87.852,76.773,93.418
82.059,105.113,76.239,97.112
73.327,92.507,68.150,94.878
78.090,99.344,80.180,95.442
82.309,102.697,81.184,86.913
79.060,92.161,57.909,91.744
82.264,91.396,76.718,88.228
70.755,86.769,70.356,90.644
77.655,96.091,76.703,92.338
84.444,101.541,76.818,86.597
81.050,96.765,78.081,90.056
86.299,87.678,79.477,86.940
80.577,90.906,81.360,88.804
80.099,97.414,74.843,90.649
81.670,99.996,78.034,92.310
79.559,91.985,63.966,86.002
75.529,92.186,71.654,98.739
78.809,90.739,78.067,90.554
77.033,100.050,76.916,84.860
88.627,95.320,73.428,84.400
72.300,90.979,78.707,91.365
81.876,100.172,68.299,85.695
74.591,99.234,69.018,92.267
77.162,92.269,77.477,92.145
77.479,96.376,74.392,90.552
72.435,102.737,73.855,92.350
81.406,101.492,72.077,100.211
86.676,93.280,77.331,93.719
74.114,99.117,69.244,88.155
74.253,97.941,74.561,90.448
79.335,90.425,70.705,92.864
75.329,94.101,72.054,88.206
79.402,95.230,79.820,97.152
76.574,100.395,75.581,95.701
89.235,90.353,65.209,100.466
72.105,90.915,62.394,85.636
81.873,100.665,78.600,84.328
75.444,96.084,80.045,87.463
84.511,91.817,68.055,95.403
81.521,88.591,76.868,88.112
80.192,90.495,78.248,93.305
83.652,102.789,68.669,90.275
75.675,95.787,77.006,80.995
95.690,95.242,77.692,91.282
76.073,99.840,78.713,93.214
84.831,94.835,73.306,88.355
80.689,94.436,73.604,84.895
85.263,87.274,73.802,100.151
76.445,98.439,80.153,90.555
90.383,100.193,71.724,89.074
81.496,99.290,76.478,87.952
89.610,92.596,80.772,96.558
82.667,97.463,68.486,81.547
86.165,88.226,76.435,87.875
78.781,95.678,76.909,87.640
76.689,89.445,77.512,85.923
79.197,100.243,75.849,94.857
86.811,94.396,73.816,84.185
88.675,94.188,81.796,83.319
83.048,92.847,71.973,89.745
80.928,95.602,79.216,87.840
88.194,98.473,68.706,88.121
83.578,92.248,65.917,97.577
78.651,86.518,79.386,88.860
77.111,91.881,73.269,89.513
77.189,100.575,77.692,87.406
73.716,89.964,72.031,81.466
86.697,97.207,77.200,92.650
79.052,107.093,70.575,90.058
78.858,91.284,78.074,89.604
79.425,95.626,74.979,82.628
83.231,100.097,71.604,81.786
82.799,94.493,70.589,91.343
73.394,94.097,71.648,90.816
76.100,102.593,76.234,87.780
74.536,92.585,74.403,93.586
80.384,90.854,71.034,95.404
80.698,86.489,77.230,99.404
83.308,89.317,70.630,89.670
84.867,85.313,73.160,91.863
75.431,94.628,79.927,90.069
71.440,94.030,74.189,91.396
84.017,101.161,75.047,80.436
84.531,101.971,77.422,98.429
77.463,96.189,68.731,90.722
76.469,85.840,76.603,90.051
80.466,95.010,72.441,97.431
77.217,95.782,85.019,83.086
83.815,106.736,74.839,89.298
70.526,94.508,81.083,99.989
80.058,92.820,71.456,93.085
90.391,81.829,72.613,87.412
74.407,93.190,74.609,82.356
81.640,85.166,76.561,88.230
80.354,93.437,72.373,86.138
78.590,90.321,78.049,92.872
71.523,101.854,74.634,87.301
77.684,98.605,74.690,83.110
82.089,86.046,80.311,94.226
76.547,103.465,78.389,84.654
80.747,92.104,68.888,90.014
80.469,99.661,70.771,81.870
78.240,99.342,77.243,93.995
84.542,91.545,76.164,89.641
82.708,94.235,71.447,91.917
77.389,95.964,73.917,87.787
77.253,98.503,76.641,90.889
78.936,107.592,82.091,93.861
80.740,94.381,66.901,95.500
84.235,100.550,74.001,89.381
82.867,93.270,80.553,93.468
91.531,99.787,77.544,93.671
83.809,92.184,72.210,99.153
76.139,96.567,74.811,94.113
79.603,100.089,72.173,88.704
86.325,91.889,69.183,93.099
79.979,95.643,76.564,93.139
73.542,100.730,71.706,86.423
82.776,94.270,76.031,82.897
80.289,94.440,71.194,88.514
81.721,93.292,68.982,92.968
80.610,88.864,72.544,90.088
84.933,92.629,68.026,90.881
81.509,99.800,78.746,93.262
75.935,100.215,77.152,93.347
83.724,93.513,77.701,86.761
78.223,95.206,91.282,90.863
79.571,96.673,83.119,91.916
78.585,91.252,84.520,87.803
80.122,98.976,82.188,87.602
84.023,98.179,81.933,89.908
82.015,90.300,74.568,83.016
81.286,96.173,72.722,82.232
72.898,99.865,71.989,85.230
85.704,101.374,74.788,91.761
87.873,97.114,72.880,88.672
79.306,93.900,71.694,90.121
78.753,86.821,69.599,87.595
75.349,101.691,78.960,83.165
74.983,104.558,73.156,88.414
75.313,96.691,74.380,90.103
81.276,102.657,79.913,84.573
75.336,100.811,81.126,86.426
76.629,101.660,80.678,89.395
79.428,91.101,76.515,95.206
84.839,95.966,71.269,90.133
78.671,99.092,70.605,97.070
78.626,96.434,72.865,84.177
79.640,89.510,74.195,86.081
78.603,96.888,71.352,85.885
79.319,94.866,68.323,87.118
86.543,96.377,72.862,89.772
77.147,99.942,74.820,96.286
84.048,96.141,77.962,91.158
84.279,90.788,74.202,99.755
71.557,96.775,77.498,89.770
84.038,91.143,78.973,84.524
75.309,91.746,77.103,76.871
83.218,92.753,70.726,87.054
72.689,94.067,71.799,89.648
77.121,94.033,65.052,80.081
81.146,100.065,74.966,96.275
70.537,89.318,78.268,91.359
84.275,86.153,70.119,88.019
81.350,89.921,68.915,93.293
72.271,104.442,66.219,94.905
80.986,88.003,83.910,88.516
79.601,99.847,83.458,85.590
79.924,92.837,76.596,93.387
86.461,95.825,69.476,95.128
78.473,105.846,73.477,90.118
91.299,91.605,71.907,89.734
76.592,101.691,77.854,93.695
90.367,94.144,75.822,95.973
83.983,104.805,83.504,88.277
80.005,96.556,70.108,88.460
84.494,93.743,82.087,87.317
86.454,91.129,75.842,87.702
74.349,87.493,72.791,91.943
78.329,90.820,70.679,85.636
76.226,84.424,71.060,85.622
86.082,96.994,77.078,87.865
83.189,95.801,78.074,93.398
67.274,94.788,79.260,85.346
77.648,97.828,81.803,86.673
81.579,97.600,73.940,87.732
79.728,102.064,71.782,91.955
84.312,89.379,73.165,91.177
75.623,94.668,71.939,90.781
83.749,98.917,72.948,95.449
79.861,88.018,74.514,91.205
75.680,89.433,78.844,87.747
85.772,104.925,77.194,94.622
84.349,90.084,79.283,81.538
83.664,93.665,76.539,91.103
77.760,92.333,68.720,93.730
79.031,98.270,72.090,91.234
75.003,95.431,75.868,86.299
85.399,102.480,70.453,91.594
79.909,88.961,71.972,90.174
77.269,92.835,69.455,89.024
84.405,98.423,78.583,87.312
74.492,99.273,75.231,92.950
77.335,86.985,75.230,95.060
76.708,98.370,73.858,99.370
77.142,89.754,71.276,90.998
79.195,97.792,83.675,84.595
80.631,94.303,62.430,83.010
75.550,92.770,68.212,92.186
77.502,96.738,73.866,96.519
91.666,97.604,76.911,99.956
78.442,101.090,80.556,91.115
75.225,92.568,74.031,87.563
73.022,91.417,71.372,92.602
88.679,92.939,75.223,89.096
74.252,93.328,88.311,87.065
73.963,88.931,72.681,91.517
86.754,89.426,73.054,85.760
77.698,100.759,73.431,95.509
75.087,95.108,75.800,88.486
79.243,86.393,76.547,84.031
80.420,101.243,71.750,84.480
82.029,92.894,76.818,89.922
85.268,106.611,74.517,87.521
70.471,103.890,70.116,106.219
77.087,102.459,81.330,95.228
82.244,101.199,86.182,89.614
89.955,94.128,77.516,104.595
85.259,98.102,82.554,81.651
83.350,99.597,76.978,92.456
72.429,95.087,69.867,86.054
77.328,93.302,91.578,73.838
69.532,97.151,88.632,80.385
54.179,101.062,92.675,76.889
65.288,99.542,97.299,81.732
56.714,88.515,101.497,74.122
70.368,84.222,90.449,80.541
56.419,93.862,93.822,78.186
62.233,91.676,105.220,81.345
55.533,91.429,95.050,76.173
57.211,93.740,88.733,78.152
61.245,89.032,91.880,71.868
64.156,92.298,88.224,78.026
57.549,88.122,82.652,80.910
66.779,81.179,91.111,82.591
63.512,79.997,88.194,78.545
68.893,93.439,90.378,76.374
58.290,98.164,87.625,74.966
61.929,95.123,80.795,73.459
58.852,88.489,95.796,67.423
65.430,89.884,90.752,79.915
56.530,97.868,96.308,76.560
50.236,86.563,91.366,72.108
55.932,84.517,84.705,79.477
64.873,92.307,80.003,82.035
63.722,90.536,89.878,76.807
69.073,95.959,93.882,82.671
56.565,83.456,98.793,73.475
64.301,86.719,89.985,81.706
61.273,100.844,86.056,75.936
56.479,98.174,92.981,77.539
62.004,89.476,99.007,86.321
60.831,87.323,92.071,78.585
59.315,83.892,94.573,74.554
56.897,92.902,89.447,77.746
60.951,88.230,91.925,80.596
57.410,86.533,84.378,75.380
50.823,85.407,81.059,80.263
55.373,92.948,79.643,73.936
61.116,86.532,89.009,71.767
59.609,89.963,94.587,90.696
52.873,96.158,79.716,70.214
62.861,82.976,103.842,80.596
58.005,77.847,90.410,80.729
63.998,90.262,86.949,79.611
58.603,89.847,87.886,77.675
63.456,98.316,89.184,85.112
58.077,92.395,88.749,74.922
59.549,96.467,85.158,72.110
59.694,95.029,90.124,81.759
63.205,90.283,87.026,81.471
62.648,95.420,86.122,78.435
57.183,92.811,89.059,76.301
52.084,87.747,78.364,83.733
56.144,100.846,94.838,80.264
56.577,92.487,93.818,77.872
60.324,90.169,79.408,80.449
59.539,95.310,87.471,66.991
56.421,91.238,84.930,81.334
47.700,93.990,90.876,69.017
63.071,91.299,84.655,79.598
54.947,92.959,86.833,84.026
48.456,86.618,81.218,90.316
64.586,86.058,99.598,74.355
63.444,95.169,84.529,79.850
57.149,93.499,89.132,64.605
65.320,91.143,98.558,84.949
63.472,88.736,91.888,71.060
58.092,90.482,96.506,79.163
56.442,77.671,82.622,82.676
58.532,85.819,90.605,73.628
63.186,93.607,85.677,78.537
63.331,90.714,87.696,78.938
65.263,85.621,89.375,75.540
63.124,93.643,96.235,71.760
58.006,89.766,95.253,81.656
54.922,87.453,83.733,79.140
53.821,90.768,85.825,84.156
57.169,89.197,90.917,73.699
59.254,82.670,85.138,72.560
49.292,89.543,92.676,85.235
68.948,83.453,89.071,77.089
54.963,87.623,90.893,77.476
48.521,91.185,89.045,82.333
64.057,87.796,92.858,79.483
55.438,95.224,96.134,76.647
56.971,89.854,91.472,78.304
64.688,87.724,89.772,76.439
60.615,87.418,91.104,75.531
66.399,82.753,84.069,72.150
51.003,95.304,85.845,89.437
60.322,106.389,90.988,72.064
62.770,86.206,91.630,84.391
56.202,94.400,90.736,73.627
59.654,91.553,88.384,80.003
61.331,92.105,89.456,82.019
65.953,88.708,86.422,81.928
57.313,82.295,88.717,76.176
57.308,92.265,84.890,80.619
59.354,90.824,98.732,73.009
66.011,94.708,91.141,72.550
59.588,83.315,83.525,74.572
61.011,91.889,88.338,68.351
62.019,84.763,91.524,70.165
54.553,91.146,83.797,76.437
62.425,92.447,88.563,78.149
56.339,89.819,97.545,82.129
64.304,79.909,80.781,79.111
61.369,86.390,90.412,82.314
52.573,92.699,95.013,84.852
62.587,93.687,86.837,73.512
68.541,87.237,100.539,78.900
62.713,89.951,92.819,76.064
54.337,87.329,86.458,92.631
54.421,87.735,88.852,86.127
60.484,84.973,86.661,73.944
60.710,88.223,95.237,70.687
56.750,85.076,92.398,76.416
61.788,90.982,90.822,73.291
56.959,87.778,92.914,72.517
58.918,90.201,77.017,81.391
62.184,95.546,94.038,82.456
57.044,92.842,91.219,75.595
60.303,90.389,93.781,73.686
64.062,91.628,79.395,75.856
73.660,89.177,93.635,87.203
61.181,92.064,95.468,79.830
60.578,87.896,88.067,73.680
61.778,87.034,89.234,74.979
54.169,97.158,91.906,75.072
59.774,87.624,93.273,72.610
66.983,88.577,87.217,69.542
61.228,100.361,95.673,73.550
65.513,87.640,81.648,67.166
61.050,85.039,85.107,79.598
64.573,93.081,87.159,81.853
53.658,99.168,97.620,80.953
67.981,92.930,94.443,76.798
64.311,94.378,91.629,81.028
53.384,89.287,92.228,82.345
64.363,76.232,92.724,71.299
46.253,90.566,87.927,74.183
58.319,93.351,92.352,84.575
64.746,93.758,89.948,78.059
55.954,89.980,85.897,86.941
71.859,98.430,87.057,71.870
65.083,87.040,91.590,77.925
66.476,86.135,94.559,73.961
53.211,93.899,88.390,75.563
54.044,96.938,95.496,72.636
62.345,84.203,86.159,79.363
57.712,84.560,93.180,78.463
65.658,94.461,88.283,82.286
55.951,86.572,93.090,74.927
55.773,91.897,91.340,81.978
62.816,91.695,86.195,74.020
65.448,88.604,94.752,73.045
60.942,77.758,88.864,80.390
70.250,94.044,92.059,75.952
65.048,96.344,68.946,82.449
52.618,89.889,91.760,75.484
60.652,84.078,89.068,80.074
64.650,88.762,86.940,76.345
62.301,91.081,88.274,66.086
57.834,90.658,97.276,77.083
53.303,90.066,99.110,83.981
59.365,86.640,97.285,78.301
57.375,89.419,88.043,74.302
60.562,95.754,82.042,71.055
58.544,89.804,85.742,73.473
60.186,89.058,88.899,82.266
56.190,94.346,97.075,75.821
67.175,91.306,80.742,75.021
61.075,88.020,91.814,79.092
58.990,88.173,88.118,77.502
60.656,88.720,88.023,80.641
66.537,92.242,88.779,81.950
59.722,86.011,90.745,74.808
59.610,86.929,86.152,74.713
58.773,85.649,101.959,71.140
57.453,84.177,89.025,73.480
65.328,86.965,98.085,75.975
53.057,89.355,87.941,78.343
57.719,92.831,89.150,85.140
57.911,87.997,86.875,74.794
62.980,97.064,94.557,72.554
58.918,95.581,97.128,77.041
67.460,88.539,86.110,78.337
64.131,90.911,86.587,82.584
56.941,90.617,83.545,76.311
60.848,92.021,89.775,83.791
63.531,86.980,89.860,76.524
60.942,84.264,95.367,89.274
57.849,91.792,81.031,73.233
63.703,95.952,93.462,79.296
65.199,86.664,89.711,75.141
65.642,97.039,99.282,82.069
63.414,88.025,92.371,76.815
64.279,85.896,85.392,76.496
65.195,78.304,89.767,85.445
63.325,96.196,90.109,83.650
57.596,93.475,96.892,73.842
54.745,84.382,85.987,76.384
60.954,89.228,84.628,81.227
50.879,87.733,86.630,84.407
62.754,88.343,85.125,74.771
57.922,85.880,92.025,68.941
54.999,93.731,102.668,79.607
63.676,77.245,83.294,83.323
68.643,85.226,89.835,72.041
57.813,84.052,94.753,81.722
62.500,91.099,89.823,81.421
58.408,88.625,87.257,84.228
61.020,92.587,87.108,69.734
66.155,95.247,89.107,77.549
62.457,92.469,97.787,71.007
57.193,90.333,94.604,74.684
53.154,91.577,99.597,79.979
52.783,96.095,102.378,79.737
63.027,95.145,89.409,82.388
57.910,85.956,77.137,76.139
65.552,91.432,87.004,76.884
60.154,89.959,78.046,80.194
62.359,85.020,81.390,79.625
54.215,84.263,98.042,84.757
59.530,86.843,86.284,78.987
58.049,89.401,98.311,79.150
62.700,90.828,87.482,80.093
63.089,92.995,94.758,75.518
59.477,90.322,90.835,84.615
57.882,91.476,81.384,75.140
63.375,91.076,88.178,74.989
60.565,96.520,85.276,81.519
60.844,87.422,88.098,76.680
62.844,97.366,77.950,73.956
62.656,84.073,91.711,84.240
62.604,87.715,96.173,73.629
56.508,92.273,87.477,83.606
65.060,98.557,86.121,69.599
59.127,93.639,87.277,70.963
74.968,88.967,90.569,73.264
64.589,89.809,94.137,72.485
58.313,92.434,91.083,81.172
61.988,82.274,93.666,85.208
60.554,105.759,94.014,79.638
61.557,85.978,88.814,76.649
60.565,90.591,89.349,84.459
57.898,85.554,94.308,77.035
63.569,84.365,97.767,79.007
63.129,101.488,97.279,85.813
60.401,90.584,94.026,74.987
67.479,98.417,97.315,79.879
58.831,86.414,88.017,76.522
66.551,94.900,94.308,81.841
58.900,92.040,90.957,71.615
60.609,95.442,92.087,80.217
61.423,85.070,91.984,78.516
56.819,94.527,83.164,80.373
62.560,87.107,96.011,83.559
52.536,87.475,95.444,75.942
52.406,90.838,100.013,74.378
58.256,86.504,88.355,71.952
60.976,94.995,86.028,80.926
57.890,94.366,88.223,78.442
58.259,95.003,92.138,80.388
59.025,90.878,90.615,74.896
61.782,92.086,90.703,72.898
65.414,87.934,93.193,77.719
62.803,92.709,88.263,76.339
61.105,89.495,96.093,77.220
74.087,92.127,89.648,65.894
58.985,95.024,84.207,79.481
57.822,99.861,83.481,82.526
66.467,90.434,85.981,83.401
61.808,81.442,96.906,71.809
62.906,94.710,98.670,78.482
54.254,91.888,87.635,70.801
57.628,83.557,90.867,72.791
53.515,93.675,97.001,76.523
53.630,94.609,101.068,82.553
58.030,88.728,90.938,84.062
62.626,93.125,87.099,77.976
59.960,93.370,101.837,79.249
54.515,96.585,77.583,83.008
65.318,87.188,95.494,84.806
64.687,84.381,91.402,79.233
65.308,91.550,89.729,81.670
58.948,88.620,91.721,77.036
58.049,85.133,97.859,72.953
64.834,86.058,90.269,76.031
71.834,87.871,83.971,80.113
60.270,88.086,85.192,73.258
55.470,90.988,86.606,77.932
60.474,92.147,85.430,78.198
60.370,87.861,90.021,86.894
52.842,89.295,87.399,75.001
59.473,97.103,85.825,83.918
64.610,98.503,98.872,80.597
62.345,88.069,97.927,74.371
64.517,92.507,85.622,87.263
62.747,94.053,95.037,75.865
64.238,89.446,87.195,71.303
63.221,90.462,90.603,80.951
65.418,85.050,91.706,65.714
55.235,85.265,85.547,84.502
65.583,93.930,99.595,75.167
56.260,97.636,92.357,81.627
65.386,89.370,93.117,85.351
61.312,98.834,89.654,71.461
49.712,92.952,96.939,76.462
60.566,84.782,92.577,72.686
54.532,87.776,92.749,76.122
60.392,91.267,93.476,86.653
56.260,97.335,89.261,76.845
62.729,91.292,92.946,75.342
46.295,88.528,85.749,81.212
63.124,91.187,87.141,75.749
58.664,78.496,87.788,77.829
53.556,92.766,86.011,73.723
58.853,89.127,88.080,81.330
58.249,90.335,100.287,79.412
61.437,84.342,86.558,76.543
58.886,98.759,91.147,87.801
57.892,80.213,99.075,76.173
57.140,86.325,86.269,76.515
62.303,94.201,85.235,79.836
64.173,98.503,98.422,80.543
56.986,87.938,84.013,72.669
66.995,83.430,92.171,82.449
60.352,85.159,90.729,73.789
55.807,92.837,85.129,79.209
67.328,81.463,94.438,75.652
65.717,90.021,85.479,74.745
56.400,84.306,99.105,82.656
52.563,93.539,80.214,78.027
60.538,102.179,92.984,82.731
58.878,93.456,103.078,81.246
57.600,84.801,86.478,77.395
60.367,83.887,85.587,91.361
68.286,83.706,86.215,77.407
63.288,92.274,94.042,73.854
63.265,90.152,91.436,73.621
59.773,83.223,85.669,68.323
60.475,95.603,92.076,75.398
60.765,95.925,93.835,74.929
66.001,92.219,92.472,82.920
58.755,99.866,95.229,80.209
60.380,90.882,89.051,79.870
54.331,93.544,83.117,73.119
51.618,88.570,89.803,75.860
61.406,94.249,80.246,79.774
60.721,103.858,83.708,78.737
60.611,86.163,87.652,86.056
57.949,95.195,90.409,81.185
67.881,85.851,94.437,76.768
69.127,88.290,78.081,69.042
53.134,95.588,89.476,81.352
61.891,81.999,88.313,68.490
62.576,98.181,96.236,87.508
59.504,87.325,85.871,74.213
68.338,85.429,90.393,75.927
59.053,88.938,88.087,80.837
53.085,92.005,100.576,76.689
58.216,93.516,84.017,73.471
56.300,97.056,87.613,65.524
